session_test_id,vp_id,age,gender,trial_id,choice_reference,choice_non_reference,choice_answer,choice_time,choice_comment
abx_constant_phase_shift,5,38,male,square_a_1_00,reference,C1,correct,82989,
abx_constant_phase_shift,5,38,male,castanets_1_03,reference,C1,incorrect,59182,
abx_constant_phase_shift,5,38,male,square_a_1_05,reference,C1,correct,157544,
abx_constant_phase_shift,5,38,male,pnoise_1_03,reference,C1,incorrect,57020,
abx_constant_phase_shift,5,38,male,castanets_1_05,reference,C1,incorrect,44445,
abx_constant_phase_shift,5,38,male,pnoise_1_04,reference,C1,correct,92139,
abx_constant_phase_shift,5,38,male,hotelcalifornia_1_03,reference,C1,correct,84528,
abx_constant_phase_shift,5,38,male,pnoise_1_00,reference,C1,correct,99025,
abx_constant_phase_shift,5,38,male,hotelcalifornia_1_05,reference,C1,incorrect,14264,
abx_constant_phase_shift,5,38,male,square_a_1_02,reference,C1,correct,21276,
abx_constant_phase_shift,5,38,male,square_b_1_03,reference,C1,incorrect,18181,
abx_constant_phase_shift,5,38,male,hotelcalifornia_1_01,reference,C1,correct,33919,
abx_constant_phase_shift,5,38,male,pnoise_1_02,reference,C1,correct,7633,
abx_constant_phase_shift,5,38,male,square_b_1_02,reference,C1,correct,140892,
abx_constant_phase_shift,5,38,male,hotelcalifornia_1_04,reference,C1,incorrect,67441,
abx_constant_phase_shift,6,27,female,square_a_0_06,reference,C1,correct,33381,
abx_constant_phase_shift,6,27,female,square_a_0_00,reference,C1,correct,233176,
abx_constant_phase_shift,6,27,female,square_a_0_03,reference,C1,correct,146453,
abx_constant_phase_shift,6,27,female,pnoise_0_05,reference,C1,correct,91483,
abx_constant_phase_shift,6,27,female,square_b_0_02,reference,C1,incorrect,87782,
abx_constant_phase_shift,6,27,female,castanets_0_03,reference,C1,correct,60757,
abx_constant_phase_shift,6,27,female,square_b_0_01,reference,C1,correct,123475,
abx_constant_phase_shift,6,27,female,square_b_0_04,reference,C1,incorrect,84351,
abx_constant_phase_shift,6,27,female,pnoise_0_01,reference,C1,incorrect,62193,
abx_constant_phase_shift,6,27,female,castanets_0_06,reference,C1,correct,37324,
abx_constant_phase_shift,6,27,female,pnoise_0_00,reference,C1,correct,64186,
abx_constant_phase_shift,6,27,female,square_b_0_00,reference,C1,correct,79930,
abx_constant_phase_shift,6,27,female,pnoise_0_02,reference,C1,incorrect,58753,
abx_constant_phase_shift,6,27,female,square_a_0_02,reference,C1,correct,55180,
abx_constant_phase_shift,6,27,female,square_b_0_06,reference,C1,correct,40341,
abx_constant_phase_shift,6,27,female,hotelcalifornia_0_00,reference,C1,correct,50376,
abx_constant_phase_shift,6,27,female,hotelcalifornia_0_01,reference,C1,correct,17380,
abx_constant_phase_shift,6,27,female,hotelcalifornia_0_05,reference,C1,correct,23860,
abx_constant_phase_shift,6,27,female,hotelcalifornia_0_03,reference,C1,incorrect,32825,
abx_constant_phase_shift,6,27,female,castanets_0_00,reference,C1,correct,33432,
abx_constant_phase_shift,6,27,female,hotelcalifornia_0_04,reference,C1,incorrect,47147,
abx_constant_phase_shift,6,27,female,castanets_0_01,reference,C1,correct,23295,
abx_constant_phase_shift,6,27,female,square_b_0_03,reference,C1,correct,18552,
abx_constant_phase_shift,6,27,female,castanets_0_05,reference,C1,correct,24815,
abx_constant_phase_shift,6,27,female,square_a_0_04,reference,C1,incorrect,26269,
abx_constant_phase_shift,6,27,female,square_a_0_05,reference,C1,correct,24848,
abx_constant_phase_shift,6,27,female,square_a_0_01,reference,C1,correct,22073,
abx_constant_phase_shift,6,27,female,castanets_0_02,reference,C1,correct,29664,
abx_constant_phase_shift,6,27,female,pnoise_0_06,reference,C1,correct,24743,
abx_constant_phase_shift,6,27,female,castanets_0_04,reference,C1,incorrect,27828,
abx_constant_phase_shift,6,27,female,pnoise_0_03,reference,C1,incorrect,21234,
abx_constant_phase_shift,6,27,female,hotelcalifornia_0_02,reference,C1,correct,23217,
abx_constant_phase_shift,6,27,female,square_b_0_05,reference,C1,incorrect,39454,
abx_constant_phase_shift,6,27,female,pnoise_0_04,reference,C1,correct,14148,
abx_constant_phase_shift,6,27,female,hotelcalifornia_0_06,reference,C1,correct,17762,
abx_constant_phase_shift,6,27,female,castanets_1_00,reference,C1,correct,40957,
abx_constant_phase_shift,6,27,female,square_a_1_01,reference,C1,correct,31100,
abx_constant_phase_shift,6,27,female,pnoise_1_04,reference,C1,correct,28341,
abx_constant_phase_shift,6,27,female,pnoise_1_02,reference,C1,incorrect,35943,
abx_constant_phase_shift,6,27,female,square_a_1_04,reference,C1,incorrect,26752,
abx_constant_phase_shift,6,27,female,square_b_1_03,reference,C1,correct,32592,
abx_constant_phase_shift,6,27,female,square_a_1_00,reference,C1,correct,29024,
abx_constant_phase_shift,6,27,female,square_b_1_00,reference,C1,correct,38002,
abx_constant_phase_shift,6,27,female,pnoise_1_01,reference,C1,incorrect,26610,
abx_constant_phase_shift,6,27,female,square_b_1_02,reference,C1,correct,42480,
abx_constant_phase_shift,6,27,female,hotelcalifornia_1_03,reference,C1,correct,40183,
abx_constant_phase_shift,6,27,female,castanets_1_01,reference,C1,correct,51070,
abx_constant_phase_shift,6,27,female,pnoise_1_05,reference,C1,incorrect,19286,
abx_constant_phase_shift,6,27,female,hotelcalifornia_1_00,reference,C1,correct,26244,
abx_constant_phase_shift,6,27,female,square_b_1_04,reference,C1,correct,19439,
abx_constant_phase_shift,6,27,female,pnoise_1_00,reference,C1,correct,33733,
abx_constant_phase_shift,6,27,female,hotelcalifornia_1_01,reference,C1,correct,29845,
abx_constant_phase_shift,6,27,female,castanets_1_05,reference,C1,correct,37605,
abx_constant_phase_shift,6,27,female,square_b_1_05,reference,C1,correct,39149,
abx_constant_phase_shift,6,27,female,hotelcalifornia_1_05,reference,C1,incorrect,22947,
abx_constant_phase_shift,6,27,female,pnoise_1_03,reference,C1,correct,19265,
abx_constant_phase_shift,6,27,female,castanets_1_02,reference,C1,correct,33083,
abx_constant_phase_shift,6,27,female,hotelcalifornia_1_02,reference,C1,correct,30474,
abx_constant_phase_shift,6,27,female,castanets_1_03,reference,C1,incorrect,23025,
abx_constant_phase_shift,6,27,female,square_a_1_03,reference,C1,correct,14403,
abx_constant_phase_shift,6,27,female,square_a_1_02,reference,C1,correct,49376,
abx_constant_phase_shift,6,27,female,castanets_1_04,reference,C1,incorrect,18393,
abx_constant_phase_shift,6,27,female,square_a_1_05,reference,C1,incorrect,35245,
abx_constant_phase_shift,6,27,female,hotelcalifornia_1_04,reference,C1,correct,30999,
abx_constant_phase_shift,6,27,female,square_b_1_01,reference,C1,correct,32231,
abx_constant_phase_shift,6,27,female,square_b_2_02,reference,C1,incorrect,29037,
abx_constant_phase_shift,6,27,female,square_a_2_05,reference,C1,correct,65525,
abx_constant_phase_shift,6,27,female,castanets_2_04,reference,C1,incorrect,32010,
abx_constant_phase_shift,6,27,female,square_a_2_03,reference,C1,correct,20405,
abx_constant_phase_shift,6,27,female,hotelcalifornia_2_03,reference,C1,incorrect,35356,
abx_constant_phase_shift,6,27,female,hotelcalifornia_2_05,reference,C1,correct,27898,
abx_constant_phase_shift,6,27,female,square_a_2_04,reference,C1,incorrect,49668,
abx_constant_phase_shift,6,27,female,square_b_2_04,reference,C1,correct,115646,
abx_constant_phase_shift,6,27,female,castanets_2_03,reference,C1,incorrect,36772,
abx_constant_phase_shift,6,27,female,pnoise_2_02,reference,C1,correct,24734,
abx_constant_phase_shift,6,27,female,pnoise_2_05,reference,C1,incorrect,15913,
abx_constant_phase_shift,6,27,female,hotelcalifornia_2_01,reference,C1,correct,44176,
abx_constant_phase_shift,6,27,female,pnoise_2_01,reference,C1,incorrect,14349,
abx_constant_phase_shift,6,27,female,square_b_2_03,reference,C1,incorrect,18776,
abx_constant_phase_shift,6,27,female,hotelcalifornia_2_02,reference,C1,correct,39596,
abx_constant_phase_shift,6,27,female,pnoise_2_04,reference,C1,correct,15813,
abx_constant_phase_shift,6,27,female,square_b_2_01,reference,C1,incorrect,44222,
abx_constant_phase_shift,6,27,female,square_a_2_01,reference,C1,incorrect,40906,
abx_constant_phase_shift,6,27,female,castanets_2_01,reference,C1,correct,30347,
abx_constant_phase_shift,6,27,female,pnoise_2_03,reference,C1,correct,17264,
abx_constant_phase_shift,6,27,female,square_a_2_00,reference,C1,correct,24696,
abx_constant_phase_shift,6,27,female,square_b_2_05,reference,C1,incorrect,20273,
abx_constant_phase_shift,6,27,female,square_a_2_02,reference,C1,incorrect,16672,
abx_constant_phase_shift,6,27,female,square_b_2_00,reference,C1,incorrect,22737,
abx_constant_phase_shift,6,27,female,castanets_2_05,reference,C1,correct,20001,
abx_constant_phase_shift,6,27,female,hotelcalifornia_2_04,reference,C1,incorrect,29530,
abx_constant_phase_shift,6,27,female,castanets_2_00,reference,C1,correct,16648,
abx_constant_phase_shift,6,27,female,pnoise_2_00,reference,C1,incorrect,13944,
abx_constant_phase_shift,6,27,female,castanets_2_02,reference,C1,correct,13146,
abx_constant_phase_shift,6,27,female,hotelcalifornia_2_00,reference,C1,correct,26897,
abx_constant_phase_shift,6,27,female,castanets_3_01,reference,C1,incorrect,21550,
abx_constant_phase_shift,6,27,female,square_a_3_01,reference,C1,correct,13631,
abx_constant_phase_shift,6,27,female,pnoise_3_04,reference,C1,incorrect,14233,
abx_constant_phase_shift,6,27,female,square_b_3_03,reference,C1,correct,16716,
abx_constant_phase_shift,6,27,female,square_b_3_00,reference,C1,correct,14456,
abx_constant_phase_shift,6,27,female,castanets_3_00,reference,C1,correct,34457,
abx_constant_phase_shift,6,27,female,hotelcalifornia_3_00,reference,C1,incorrect,21418,
abx_constant_phase_shift,6,27,female,hotelcalifornia_3_01,reference,C1,correct,33745,
abx_constant_phase_shift,6,27,female,pnoise_3_02,reference,C1,incorrect,15284,
abx_constant_phase_shift,6,27,female,square_b_3_05,reference,C1,incorrect,20611,
abx_constant_phase_shift,6,27,female,square_b_3_04,reference,C1,incorrect,10082,
abx_constant_phase_shift,6,27,female,hotelcalifornia_3_02,reference,C1,incorrect,35231,
abx_constant_phase_shift,6,27,female,pnoise_3_00,reference,C1,correct,17183,
abx_constant_phase_shift,6,27,female,hotelcalifornia_3_04,reference,C1,incorrect,29440,
abx_constant_phase_shift,6,27,female,hotelcalifornia_3_05,reference,C1,incorrect,25952,
abx_constant_phase_shift,6,27,female,castanets_3_04,reference,C1,incorrect,14893,
abx_constant_phase_shift,6,27,female,square_a_3_03,reference,C1,correct,22411,
abx_constant_phase_shift,6,27,female,pnoise_3_05,reference,C1,incorrect,17816,
abx_constant_phase_shift,6,27,female,square_a_3_04,reference,C1,correct,35889,
abx_constant_phase_shift,6,27,female,castanets_3_03,reference,C1,incorrect,70926,
abx_constant_phase_shift,6,27,female,square_b_3_02,reference,C1,correct,17079,
abx_constant_phase_shift,6,27,female,square_a_3_00,reference,C1,correct,36607,
abx_constant_phase_shift,6,27,female,square_b_3_01,reference,C1,correct,14063,
abx_constant_phase_shift,6,27,female,pnoise_3_01,reference,C1,incorrect,13912,
abx_constant_phase_shift,6,27,female,square_a_3_05,reference,C1,correct,17238,
abx_constant_phase_shift,6,27,female,pnoise_3_03,reference,C1,incorrect,16634,
abx_constant_phase_shift,6,27,female,castanets_3_02,reference,C1,correct,26966,
abx_constant_phase_shift,6,27,female,hotelcalifornia_3_03,reference,C1,correct,24287,
abx_constant_phase_shift,6,27,female,castanets_3_05,reference,C1,correct,31191,
abx_constant_phase_shift,6,27,female,square_a_3_02,reference,C1,incorrect,14526,
abx_constant_phase_shift,5,38,male,square_a_2_05,reference,C1,incorrect,96092,
abx_constant_phase_shift,5,38,male,castanets_2_00,reference,C1,correct,118391,
abx_constant_phase_shift,5,38,male,castanets_2_05,reference,C1,incorrect,106750,
abx_constant_phase_shift,5,38,male,castanets_2_01,reference,C1,incorrect,25204,
abx_constant_phase_shift,5,38,male,square_b_2_00,reference,C1,correct,58024,
abx_constant_phase_shift,5,38,male,castanets_2_02,reference,C1,correct,124484,
abx_constant_phase_shift,5,38,male,hotelcalifornia_2_04,reference,C1,correct,27438,
abx_constant_phase_shift,5,38,male,pnoise_2_02,reference,C1,correct,44799,
abx_constant_phase_shift,5,38,male,hotelcalifornia_2_01,reference,C1,incorrect,16928,
abx_constant_phase_shift,5,38,male,pnoise_2_01,reference,C1,correct,20526,
abx_constant_phase_shift,5,38,male,pnoise_2_04,reference,C1,incorrect,51654,
abx_constant_phase_shift,5,38,male,hotelcalifornia_2_03,reference,C1,correct,32803,
abx_constant_phase_shift,5,38,male,pnoise_2_03,reference,C1,incorrect,21662,
abx_constant_phase_shift,5,38,male,square_a_2_02,reference,C1,correct,27225,
abx_constant_phase_shift,5,38,male,square_b_2_04,reference,C1,correct,251280,
abx_constant_phase_shift,5,38,male,pnoise_2_00,reference,C1,correct,27468,
abx_constant_phase_shift,5,38,male,hotelcalifornia_2_05,reference,C1,incorrect,53884,
abx_constant_phase_shift,5,38,male,square_a_2_04,reference,C1,correct,35021,
abx_constant_phase_shift,5,38,male,castanets_2_03,reference,C1,incorrect,23756,
abx_constant_phase_shift,5,38,male,square_b_2_05,reference,C1,correct,246588,
abx_constant_phase_shift,5,38,male,square_b_2_02,reference,C1,correct,47183,
abx_constant_phase_shift,5,38,male,square_b_2_01,reference,C1,correct,181324,
abx_constant_phase_shift,5,38,male,castanets_2_04,reference,C1,correct,36704,
abx_constant_phase_shift,5,38,male,hotelcalifornia_2_02,reference,C1,correct,48115,
abx_constant_phase_shift,5,38,male,hotelcalifornia_2_00,reference,C1,incorrect,31444,
abx_constant_phase_shift,5,38,male,square_b_2_03,reference,C1,correct,133432,
abx_constant_phase_shift,5,38,male,pnoise_2_05,reference,C1,correct,39933,
abx_constant_phase_shift,5,38,male,square_a_2_00,reference,C1,correct,19070,
abx_constant_phase_shift,5,38,male,square_a_2_03,reference,C1,correct,29879,
abx_constant_phase_shift,5,38,male,square_a_2_01,reference,C1,correct,22512,
abx_constant_phase_shift,5,38,male,square_b_3_01,reference,C1,correct,97051,
abx_constant_phase_shift,5,38,male,square_a_3_05,reference,C1,correct,34936,
abx_constant_phase_shift,5,38,male,castanets_3_05,reference,C1,incorrect,61676,
abx_constant_phase_shift,5,38,male,square_a_3_00,reference,C1,correct,21584,
abx_constant_phase_shift,5,38,male,square_a_3_03,reference,C1,correct,67542,
abx_constant_phase_shift,5,38,male,pnoise_3_00,reference,C1,correct,22673,
abx_constant_phase_shift,5,38,male,castanets_3_02,reference,C1,correct,48109,
abx_constant_phase_shift,5,38,male,castanets_3_04,reference,C1,incorrect,12969,
abx_constant_phase_shift,5,38,male,square_b_3_02,reference,C1,correct,23883,
abx_constant_phase_shift,5,38,male,hotelcalifornia_3_02,reference,C1,correct,60330,
abx_constant_phase_shift,5,38,male,castanets_3_00,reference,C1,incorrect,20717,
abx_constant_phase_shift,5,38,male,pnoise_3_05,reference,C1,incorrect,22112,
abx_constant_phase_shift,5,38,male,castanets_3_01,reference,C1,incorrect,98757,
abx_constant_phase_shift,5,38,male,pnoise_3_04,reference,C1,correct,112478,
abx_constant_phase_shift,5,38,male,castanets_3_03,reference,C1,incorrect,110329,
abx_constant_phase_shift,5,38,male,square_b_3_04,reference,C1,correct,75509,
abx_constant_phase_shift,5,38,male,square_b_3_03,reference,C1,correct,43211,
abx_constant_phase_shift,5,38,male,square_b_3_05,reference,C1,correct,196833,
abx_constant_phase_shift,5,38,male,square_b_3_00,reference,C1,correct,50524,
abx_constant_phase_shift,5,38,male,hotelcalifornia_3_03,reference,C1,incorrect,22430,
abx_constant_phase_shift,5,38,male,hotelcalifornia_3_01,reference,C1,correct,23476,
abx_constant_phase_shift,5,38,male,square_a_3_04,reference,C1,correct,29396,
abx_constant_phase_shift,5,38,male,hotelcalifornia_3_04,reference,C1,incorrect,39980,
abx_constant_phase_shift,5,38,male,square_a_3_01,reference,C1,correct,27429,
abx_constant_phase_shift,5,38,male,square_a_3_02,reference,C1,correct,16910,
abx_constant_phase_shift,5,38,male,pnoise_3_03,reference,C1,correct,19750,
abx_constant_phase_shift,5,38,male,pnoise_3_02,reference,C1,correct,28096,
abx_constant_phase_shift,5,38,male,hotelcalifornia_3_00,reference,C1,correct,22835,
abx_constant_phase_shift,5,38,male,hotelcalifornia_3_05,reference,C1,correct,13697,
abx_constant_phase_shift,5,38,male,pnoise_3_01,reference,C1,correct,21998,
abx_constant_phase_shift,7,41,male,castanets_0_03,reference,C1,incorrect,36468,
abx_constant_phase_shift,7,41,male,square_b_0_04,reference,C1,incorrect,24745,
abx_constant_phase_shift,7,41,male,pnoise_0_00,reference,C1,incorrect,26292,
abx_constant_phase_shift,7,41,male,castanets_0_00,reference,C1,correct,36139,
abx_constant_phase_shift,7,41,male,hotelcalifornia_0_06,reference,C1,incorrect,51590,
abx_constant_phase_shift,7,41,male,square_a_0_04,reference,C1,correct,27352,
abx_constant_phase_shift,7,41,male,castanets_0_01,reference,C1,incorrect,14240,
abx_constant_phase_shift,7,41,male,hotelcalifornia_0_03,reference,C1,incorrect,65845,
abx_constant_phase_shift,7,41,male,square_a_0_00,reference,C1,correct,20285,
abx_constant_phase_shift,7,41,male,square_a_0_06,reference,C1,correct,16134,
abx_constant_phase_shift,7,41,male,pnoise_0_02,reference,C1,incorrect,44509,
abx_constant_phase_shift,7,41,male,hotelcalifornia_0_01,reference,C1,incorrect,52805,
abx_constant_phase_shift,7,41,male,hotelcalifornia_0_02,reference,C1,correct,52614,
abx_constant_phase_shift,7,41,male,square_a_0_01,reference,C1,correct,29553,
abx_constant_phase_shift,7,41,male,hotelcalifornia_0_05,reference,C1,correct,35029,
abx_constant_phase_shift,7,41,male,castanets_0_02,reference,C1,incorrect,22227,
abx_constant_phase_shift,7,41,male,hotelcalifornia_0_00,reference,C1,correct,35075,
abx_constant_phase_shift,7,41,male,square_a_0_05,reference,C1,correct,19068,
abx_constant_phase_shift,7,41,male,square_b_0_00,reference,C1,correct,23075,
abx_constant_phase_shift,7,41,male,square_b_0_02,reference,C1,correct,25156,
abx_constant_phase_shift,7,41,male,castanets_0_04,reference,C1,correct,18142,
abx_constant_phase_shift,7,41,male,hotelcalifornia_0_04,reference,C1,incorrect,39328,
abx_constant_phase_shift,7,41,male,pnoise_0_06,reference,C1,correct,47231,
abx_constant_phase_shift,7,41,male,pnoise_0_03,reference,C1,incorrect,28546,
abx_constant_phase_shift,7,41,male,square_b_0_01,reference,C1,correct,44813,
abx_constant_phase_shift,7,41,male,castanets_0_05,reference,C1,incorrect,20235,
abx_constant_phase_shift,7,41,male,square_b_0_06,reference,C1,correct,10801,
abx_constant_phase_shift,7,41,male,square_a_0_02,reference,C1,correct,14401,
abx_constant_phase_shift,7,41,male,castanets_0_06,reference,C1,incorrect,22642,
abx_constant_phase_shift,7,41,male,square_a_0_03,reference,C1,incorrect,30162,
abx_constant_phase_shift,7,41,male,pnoise_0_04,reference,C1,incorrect,29378,
abx_constant_phase_shift,7,41,male,pnoise_0_01,reference,C1,correct,26116,
abx_constant_phase_shift,7,41,male,square_b_0_05,reference,C1,incorrect,31455,
abx_constant_phase_shift,7,41,male,pnoise_0_05,reference,C1,incorrect,22787,
abx_constant_phase_shift,7,41,male,square_b_0_03,reference,C1,correct,18294,
abx_constant_phase_shift,7,41,male,square_a_1_04,reference,C1,correct,17541,
abx_constant_phase_shift,7,41,male,square_b_1_01,reference,C1,correct,27826,
abx_constant_phase_shift,7,41,male,pnoise_1_03,reference,C1,incorrect,28901,
abx_constant_phase_shift,7,41,male,pnoise_1_02,reference,C1,incorrect,43829,
abx_constant_phase_shift,7,41,male,square_a_1_00,reference,C1,correct,13636,
abx_constant_phase_shift,7,41,male,square_b_1_00,reference,C1,correct,10777,
abx_constant_phase_shift,7,41,male,castanets_1_00,reference,C1,correct,17153,
abx_constant_phase_shift,7,41,male,castanets_1_01,reference,C1,correct,34465,
abx_constant_phase_shift,7,41,male,square_a_1_05,reference,C1,correct,11217,
abx_constant_phase_shift,7,41,male,hotelcalifornia_1_00,reference,C1,incorrect,43884,
abx_constant_phase_shift,7,41,male,hotelcalifornia_1_01,reference,C1,incorrect,37887,
abx_constant_phase_shift,7,41,male,square_b_1_04,reference,C1,correct,10733,
abx_constant_phase_shift,7,41,male,hotelcalifornia_1_05,reference,C1,incorrect,43950,
abx_constant_phase_shift,7,41,male,pnoise_1_05,reference,C1,correct,31638,
abx_constant_phase_shift,7,41,male,square_a_1_02,reference,C1,correct,9879,
abx_constant_phase_shift,7,41,male,pnoise_1_00,reference,C1,correct,35285,
abx_constant_phase_shift,7,41,male,hotelcalifornia_1_03,reference,C1,incorrect,36098,
abx_constant_phase_shift,7,41,male,square_a_1_03,reference,C1,correct,13996,
abx_constant_phase_shift,7,41,male,pnoise_1_04,reference,C1,correct,22595,
abx_constant_phase_shift,7,41,male,square_a_1_01,reference,C1,correct,12996,
abx_constant_phase_shift,7,41,male,pnoise_1_01,reference,C1,correct,17106,
abx_constant_phase_shift,7,41,male,castanets_1_02,reference,C1,incorrect,33736,
abx_constant_phase_shift,7,41,male,castanets_1_03,reference,C1,correct,26758,
abx_constant_phase_shift,7,41,male,castanets_1_04,reference,C1,correct,42914,
abx_constant_phase_shift,7,41,male,hotelcalifornia_1_02,reference,C1,correct,26065,
abx_constant_phase_shift,7,41,male,castanets_1_05,reference,C1,correct,19449,
abx_constant_phase_shift,7,41,male,square_b_1_02,reference,C1,correct,14501,
abx_constant_phase_shift,7,41,male,hotelcalifornia_1_04,reference,C1,incorrect,50452,
abx_constant_phase_shift,7,41,male,square_b_1_05,reference,C1,correct,17639,
abx_constant_phase_shift,7,41,male,square_b_1_03,reference,C1,correct,29812,
abx_constant_phase_shift,7,41,male,castanets_2_03,reference,C1,correct,19393,
abx_constant_phase_shift,7,41,male,castanets_2_02,reference,C1,incorrect,29948,
abx_constant_phase_shift,7,41,male,square_a_2_02,reference,C1,correct,10348,
abx_constant_phase_shift,7,41,male,square_a_2_03,reference,C1,correct,13598,
abx_constant_phase_shift,7,41,male,pnoise_2_01,reference,C1,correct,49448,
abx_constant_phase_shift,7,41,male,square_b_2_05,reference,C1,correct,19069,
abx_constant_phase_shift,7,41,male,square_a_2_01,reference,C1,correct,10373,
abx_constant_phase_shift,7,41,male,square_b_2_02,reference,C1,correct,28956,
abx_constant_phase_shift,7,41,male,castanets_2_05,reference,C1,incorrect,29966,
abx_constant_phase_shift,7,41,male,pnoise_2_05,reference,C1,incorrect,46836,
abx_constant_phase_shift,7,41,male,hotelcalifornia_2_03,reference,C1,incorrect,40847,
abx_constant_phase_shift,7,41,male,square_b_2_00,reference,C1,correct,25099,
abx_constant_phase_shift,7,41,male,square_a_2_04,reference,C1,correct,10127,
abx_constant_phase_shift,7,41,male,pnoise_2_03,reference,C1,correct,42203,
abx_constant_phase_shift,7,41,male,square_b_2_01,reference,C1,correct,23583,
abx_constant_phase_shift,7,41,male,hotelcalifornia_2_04,reference,C1,correct,45279,
abx_constant_phase_shift,7,41,male,square_b_2_04,reference,C1,correct,24345,
abx_constant_phase_shift,7,41,male,hotelcalifornia_2_05,reference,C1,correct,38731,
abx_constant_phase_shift,7,41,male,pnoise_2_02,reference,C1,correct,48032,
abx_constant_phase_shift,7,41,male,pnoise_2_00,reference,C1,correct,25239,
abx_constant_phase_shift,7,41,male,hotelcalifornia_2_02,reference,C1,correct,26121,
abx_constant_phase_shift,7,41,male,castanets_2_01,reference,C1,correct,24790,
abx_constant_phase_shift,7,41,male,castanets_2_00,reference,C1,incorrect,31237,
abx_constant_phase_shift,7,41,male,square_b_2_03,reference,C1,correct,24583,
abx_constant_phase_shift,7,41,male,pnoise_2_04,reference,C1,correct,44297,
abx_constant_phase_shift,7,41,male,castanets_2_04,reference,C1,correct,27086,
abx_constant_phase_shift,7,41,male,square_a_2_00,reference,C1,correct,20759,
abx_constant_phase_shift,7,41,male,hotelcalifornia_2_01,reference,C1,incorrect,43119,
abx_constant_phase_shift,7,41,male,square_a_2_05,reference,C1,correct,18001,
abx_constant_phase_shift,7,41,male,hotelcalifornia_2_00,reference,C1,incorrect,30419,
abx_constant_phase_shift,7,41,male,hotelcalifornia_3_01,reference,C1,correct,26607,
abx_constant_phase_shift,7,41,male,castanets_3_05,reference,C1,incorrect,30681,
abx_constant_phase_shift,7,41,male,castanets_3_01,reference,C1,incorrect,28476,
abx_constant_phase_shift,7,41,male,hotelcalifornia_3_02,reference,C1,correct,41847,
abx_constant_phase_shift,7,41,male,square_b_3_05,reference,C1,correct,13657,
abx_constant_phase_shift,7,41,male,pnoise_3_01,reference,C1,incorrect,49210,
abx_constant_phase_shift,7,41,male,square_b_3_00,reference,C1,incorrect,33334,
abx_constant_phase_shift,7,41,male,square_a_3_00,reference,C1,correct,13636,
abx_constant_phase_shift,7,41,male,pnoise_3_05,reference,C1,correct,46162,
abx_constant_phase_shift,7,41,male,castanets_3_00,reference,C1,correct,18030,
abx_constant_phase_shift,7,41,male,square_a_3_05,reference,C1,correct,24481,
abx_constant_phase_shift,7,41,male,hotelcalifornia_3_03,reference,C1,correct,47943,
abx_constant_phase_shift,7,41,male,pnoise_3_02,reference,C1,correct,18736,
abx_constant_phase_shift,7,41,male,square_b_3_01,reference,C1,correct,34233,
abx_constant_phase_shift,7,41,male,square_b_3_04,reference,C1,correct,28147,
abx_constant_phase_shift,7,41,male,hotelcalifornia_3_05,reference,C1,incorrect,21475,
abx_constant_phase_shift,7,41,male,pnoise_3_00,reference,C1,incorrect,43554,
abx_constant_phase_shift,7,41,male,castanets_3_03,reference,C1,incorrect,19166,
abx_constant_phase_shift,7,41,male,pnoise_3_03,reference,C1,correct,42822,
abx_constant_phase_shift,7,41,male,square_b_3_02,reference,C1,correct,32232,
abx_constant_phase_shift,7,41,male,hotelcalifornia_3_00,reference,C1,correct,27998,
abx_constant_phase_shift,7,41,male,square_a_3_02,reference,C1,correct,12633,
abx_constant_phase_shift,7,41,male,square_a_3_03,reference,C1,correct,11016,
abx_constant_phase_shift,7,41,male,square_b_3_03,reference,C1,incorrect,17485,
abx_constant_phase_shift,7,41,male,castanets_3_02,reference,C1,incorrect,39573,
abx_constant_phase_shift,7,41,male,square_a_3_01,reference,C1,correct,12714,
abx_constant_phase_shift,7,41,male,pnoise_3_04,reference,C1,correct,38704,
abx_constant_phase_shift,7,41,male,castanets_3_04,reference,C1,correct,14070,
abx_constant_phase_shift,7,41,male,hotelcalifornia_3_04,reference,C1,correct,27728,
abx_constant_phase_shift,7,41,male,square_a_3_04,reference,C1,correct,12523,
abx_constant_phase_shift,8,24,male,castanets_0_00,reference,C1,correct,37348,
abx_constant_phase_shift,8,24,male,square_a_0_01,reference,C1,incorrect,81351,
abx_constant_phase_shift,8,24,male,pnoise_0_06,reference,C1,incorrect,29329,
abx_constant_phase_shift,8,24,male,pnoise_0_04,reference,C1,correct,45979,
abx_constant_phase_shift,8,24,male,castanets_0_01,reference,C1,correct,25950,
abx_constant_phase_shift,8,24,male,square_b_0_00,reference,C1,correct,28451,
abx_constant_phase_shift,8,24,male,square_b_0_03,reference,C1,correct,27967,
abx_constant_phase_shift,8,24,male,pnoise_0_03,reference,C1,incorrect,16803,
abx_constant_phase_shift,8,24,male,square_a_0_05,reference,C1,correct,9417,
abx_constant_phase_shift,8,24,male,pnoise_0_02,reference,C1,incorrect,22685,
abx_constant_phase_shift,8,24,male,square_a_0_03,reference,C1,correct,16361,
abx_constant_phase_shift,8,24,male,castanets_0_02,reference,C1,correct,74175,
abx_constant_phase_shift,8,24,male,square_a_0_04,reference,C1,correct,9914,
abx_constant_phase_shift,8,24,male,hotelcalifornia_0_03,reference,C1,correct,57055,
abx_constant_phase_shift,8,24,male,castanets_0_03,reference,C1,incorrect,14397,
abx_constant_phase_shift,8,24,male,square_b_0_02,reference,C1,correct,23963,
